Date,Argentina,Australia,Austria,Belgium,Brazil,Canada,China,Denmark,Finland,France,Germany,Greece,Hong Kong,India,Indonesia,Ireland,Israel,Italy,Japan,Korea,Mexico,Netherlands,New Zealand,Norway,Philippines,Portugal,Singapore,Spain,Sweden,Switzerland,Taiwan,Thailand,Turkey,United Kingdom,USA
2006-11-30,0.15898,0.03583,0.04722,0.01983,0.0523,0.02699,0.10913,0.06529,0.0332,0.03738,0.04596,0.05761,0.05415,0.05684,0.09674,0.03916,0.02289,0.05243,0.00688,0.05588,0.04433,0.02521,0.03604,0.09213,0.02689,0.04979,0.06902,0.04237,0.04038,0.03196,0.10464,0.04759,-0.06972,0.01998,0.01736
2006-12-29,0.05454,0.03126,0.07647,0.04906,0.08012,-0.00868,0.14512,0.04394,0.02896,0.03508,0.04133,0.01706,0.06109,0.03016,0.05142,0.0818,-0.0154,0.02036,0.02439,-0.00372,0.05845,0.03856,0.08175,0.0617,0.09217,0.0465,0.05922,0.01646,0.0832,0.01784,0.01384,-0.0986,0.05434,0.02471,0.01067
2007-01-31,-0.0147,0.00225,0.00492,0.00209,0.00699,-0.00394,-0.04238,0.02732,0.03808,-0.00311,0.01219,0.06184,0.01598,0.02533,-0.04759,-0.04831,0.05391,-0.00061,0.00841,-0.05192,0.02491,0.00266,-0.00066,0.04162,0.09874,0.01481,0.03853,0.0155,0.01252,0.01871,-0.02743,0.00018,0.07344,-0.00188,0.01709
2007-02-28,-0.01814,0.02952,-0.01777,-0.00573,-0.02847,0.00597,-0.01757,0.0018,0.00813,0.00028,0.00909,-0.03689,-0.02589,-0.0866,-0.03488,0.03547,0.00945,-0.01079,0.04005,0.04268,-0.03937,0.00128,-0.02447,-0.02281,-0.05981,0.02629,0.00563,-0.00682,-0.03062,-0.01956,0.01765,0.06527,0.00293,-0.00438,-0.02053
2007-03-30,0.01038,0.05055,0.07098,0.04288,0.078,0.0257,0.03834,0.04078,0.04192,0.03078,0.04379,0.03285,0.01262,0.02883,0.06533,-0.00143,0.03066,0.02053,-0.01834,0.02441,0.07489,0.0698,0.02407,0.05048,0.0469,0.00404,0.05541,0.02986,0.05702,0.02219,-0.02203,-0.03762,0.0598,0.0255,0.00959
2007-04-30,0.02701,0.05961,0.04463,0.04116,0.05675,0.05966,0.03493,0.06868,0.08359,0.08012,0.08667,0.0377,0.01899,0.12062,0.08211,0.02861,0.06708,0.0704,-0.0198,0.05999,0.01699,0.07995,0.06096,0.05318,0.02997,0.07391,0.03663,0.01045,0.09669,0.06354,-0.00226,0.04476,0.05083,0.0419,0.0419
2007-05-31,0.07427,0.01215,0.01002,-0.01009,0.11558,0.08374,0.06724,0.02079,0.05306,0.00845,0.03079,0.04143,0.01143,0.06908,0.04445,0.04571,0.03326,-0.02781,0.01611,0.08192,0.10905,-0.00796,0.02342,0.01148,0.10606,0.06067,0.04217,0.05115,-0.01553,-0.01404,0.03914,0.06137,0.07007,0.01335,0.03277
2007-06-29,-0.04128,0.02298,-0.01466,-0.00579,0.04206,-0.00346,0.11335,-0.02525,0.00096,-0.00914,0.0186,-0.03636,0.01327,0.00484,0.01258,-0.043,-0.00904,-0.02458,-0.003,0.02996,-0.00735,-0.00252,0.03181,0.05621,0.05673,0.00987,0.00985,-0.02467,-0.01421,-0.02516,0.09318,0.04812,0.00697,0.01021,-0.01793
2007-07-31,-0.00918,-0.01366,-0.05128,-0.04025,0.04173,-0.00329,0.10247,0.03766,0.00731,-0.03604,-0.03661,0.02364,0.06965,0.06119,0.08653,-0.07987,0.02046,-0.02867,-0.00207,0.10937,-0.04326,-0.00379,-0.00908,-0.00739,-0.01728,0.00497,0.00941,0.01264,0.0032,-0.01651,0.01881,0.14319,0.15037,-0.02546,-0.03194
2007-08-31,-0.03225,-0.024,-0.04035,-0.03673,-0.03933,-0.0014,0.07258,-0.00485,0.0586,-0.01867,0.00166,0.00148,0.00342,-0.0326,-0.05963,-0.02327,-0.0155,-0.00438,-0.02953,-0.04446,-0.01242,-0.02998,-0.12998,-0.04597,-0.07168,-0.05533,-0.04802,-0.02206,-0.04563,-0.00542,-0.03578,-0.06632,-0.07187,-0.01512,0.01307
2007-09-28,0.07411,0.14515,0.00425,0.02439,0.19972,0.09603,0.19312,0.05505,0.11624,0.05153,0.07433,0.08319,0.14787,0.1675,0.12131,-0.02813,0.07256,0.03744,0.01805,0.07454,0.00873,0.08049,0.12928,0.13614,0.0825,-0.0116,0.1174,0.05273,0.0694,0.03752,0.05937,0.04959,0.16525,0.0345,0.0364
2007-10-31,0.03756,0.07496,0.07368,0.04484,0.15395,0.09256,0.16563,0.04062,0.03324,0.03818,0.04654,0.06219,0.10858,0.16953,0.16362,0.02224,0.04095,0.03339,-0.00407,0.07094,0.03704,0.01875,-0.0155,0.0394,0.08357,0.10942,0.04401,0.11391,-0.02429,0.01921,0.05418,0.10665,0.11247,0.05796,0.01581
2007-11-30,-0.09959,-0.07888,-0.06546,-0.08385,-0.04901,-0.11237,-0.13588,-0.03902,-0.0206,-0.01798,-0.01242,-0.03056,-0.03997,-0.02031,-0.0022,-0.08772,-0.0294,-0.01871,-0.01849,-0.0953,-0.05676,-0.03884,-0.02607,-0.05917,-0.04643,0.0017,-0.07863,-0.0015,-0.08082,0.00131,-0.1122,-0.06636,-0.07583,-0.05679,-0.04442
2007-12-31,-0.04864,-0.03702,-0.00079,-0.01855,0.02721,0.0252,-0.04459,0.00104,-0.03337,-0.01428,0.01679,0.02745,0.00184,0.07494,0.01163,-0.05304,0.04144,-0.0146,-0.04012,-0.01558,-0.01075,0.00155,-0.00377,0.01462,0.03912,-0.03506,-0.00237,-0.03286,-0.02716,-0.03904,-0.01332,0.02169,0.02902,-0.02764,-0.00739
2008-01-31,-0.07787,-0.09248,-0.13389,-0.10002,-0.08533,-0.06503,-0.21561,-0.11472,-0.0766,-0.12083,-0.1402,-0.14048,-0.11647,-0.14348,-0.01967,-0.0134,-0.04324,-0.09717,-0.04575,-0.14233,-0.01307,-0.11835,-0.07327,-0.21065,-0.07857,-0.10972,-0.12604,-0.12347,-0.11711,-0.05615,-0.1051,-0.06731,-0.23578,-0.08972,-0.06183
2008-02-29,0.09568,0.02408,0.03382,0.02398,0.11894,0.06038,0.10774,0.08897,0.03126,0.01655,0.01316,-0.04434,-0.02248,-0.02436,0.08519,-0.01968,0.05321,-0.00207,0.00662,0.04739,0.00557,0.02349,-0.0251,0.14204,-0.04453,-0.02237,0.03972,0.01731,0.06978,0.02023,0.14834,0.13386,0.00996,0.0002,-0.03327
2008-03-31,0.05819,-0.0593,0.00563,0.05106,-0.07821,-0.05712,-0.12177,0.02948,-0.06877,0.02505,0.01067,0.02476,-0.06429,-0.12704,-0.12069,0.01066,-0.06053,-0.02015,-0.04874,-0.04378,0.05742,0.03154,-0.07144,-0.00733,-0.07415,-0.00221,0.01764,0.05208,0.02171,0.01124,0.02452,-0.03345,-0.20448,-0.03029,-0.00533
2008-04-30,0.02257,0.0842,0.11469,0.04333,0.14775,0.06929,0.15363,-0.00908,-0.02377,0.04022,0.03399,0.03922,0.07561,0.11041,-0.05938,0.01094,0.08808,0.05592,0.07248,0.07167,-0.01987,0.02586,0.02558,0.12585,-0.09719,0.02135,0.05618,0.02794,0.01182,-0.00609,0.04207,0.00867,0.15852,0.06148,0.04834
2008-05-30,0.15567,0.01918,0.0244,-0.07255,0.11393,0.07435,-0.05535,0.0621,-0.008,0.0052,0.00261,-0.0039,-0.01241,-0.10341,0.03879,-0.0499,0.04583,-0.02486,0.02502,-0.01841,0.05759,0.00033,-0.00121,0.05309,-0.00564,-0.03433,-0.00241,-0.01852,0.01625,-0.00571,-0.03216,-0.03041,-0.05329,-0.00992,0.01384
2008-06-30,0.13552,-0.06403,-0.09158,-0.19001,-0.07974,-0.03816,-0.12595,-0.06177,-0.12655,-0.1012,-0.08027,-0.17606,-0.10718,-0.19665,-0.03546,-0.15081,-0.02409,-0.11093,-0.06873,-0.12246,-0.08759,-0.12846,-0.16971,-0.06517,-0.16626,-0.15589,-0.07536,-0.10363,-0.15402,-0.05393,-0.11514,-0.10813,-0.12456,-0.0656,-0.08312
2008-07-31,-0.19307,-0.07014,-0.09773,-0.084,-0.10483,-0.07108,0.02277,-0.02717,0.01333,-0.02018,-0.01048,0.00221,-0.01485,0.06423,-0.01052,-0.1956,-0.07321,-0.04533,-0.03411,-0.01691,-0.04612,-0.04067,0.01486,-0.10174,0.08206,-0.03475,-0.00903,-0.01607,-0.00853,-0.00533,-0.09211,-0.13352,0.28285,-0.0422,-0.01282
2008-08-29,-0.07982,-0.04893,-0.05898,-0.00272,-0.10209,-0.02119,-0.08191,-0.04505,-0.05545,-0.03492,-0.06109,-0.08277,-0.05629,-0.01361,-0.06782,-0.0335,-0.00807,-0.04328,-0.03995,-0.13804,-0.04323,0.00256,-0.05667,-0.05163,0.00683,-0.07182,-0.08791,-0.07303,-0.04399,-0.02916,-0.02109,0.00955,-0.09542,-0.03877,0.01154
2008-09-30,-0.24684,-0.17838,-0.31023,-0.25423,-0.23134,-0.14358,-0.20888,-0.20735,-0.24015,-0.14404,-0.14495,-0.14836,-0.17764,-0.18463,-0.20839,-0.26261,-0.08329,-0.15223,-0.11902,-0.10642,-0.1145,-0.18855,-0.14889,-0.3056,-0.06389,-0.09102,-0.14933,-0.10013,-0.18541,-0.10191,-0.19125,-0.12771,-0.14387,-0.15027,-0.0934
2008-10-31,-0.41678,-0.25563,-0.37336,-0.36555,-0.32351,-0.27155,-0.22779,-0.25672,-0.17693,-0.22433,-0.22969,-0.36732,-0.21467,-0.28556,-0.39898,-0.2388,-0.18106,-0.23625,-0.14788,-0.26122,-0.30723,-0.25169,-0.22602,-0.3336,-0.2433,-0.2625,-0.29184,-0.25516,-0.26656,-0.12267,-0.18872,-0.33096,-0.34327,-0.19127,-0.17247
2008-11-28,-0.02594,-0.08082,-0.14223,-0.10375,-0.09403,-0.05901,0.04327,-0.06819,-0.08528,-0.06034,-0.08951,-0.09835,-0.01271,-0.10669,-0.11723,-0.18671,-0.0824,-0.06153,-0.01229,-0.16966,-0.03602,-0.06036,-0.06821,-0.15121,-0.00624,-0.02373,-0.03061,-0.02719,-0.03639,-0.0909,-0.10803,-0.04164,-0.10425,-0.07099,-0.07676
2008-12-31,-0.01985,0.06109,0.05554,0.10591,0.00786,-0.03121,0.10483,0.03734,0.0608,0.08446,0.12806,0.02703,0.0372,0.09599,0.2423,-0.03656,0.03759,0.06795,0.08019,0.19818,0.04583,0.09245,0.04429,0.04811,-0.01244,0.09337,0.06102,0.1304,0.06013,0.08663,0.0498,0.13852,0.06279,-0.02988,0.01016
2009-01-30,-0.04002,-0.13185,-0.10731,-0.01523,0.04499,-0.03768,-0.08304,-0.02228,-0.15998,-0.14297,-0.17064,-0.07566,0.00453,-0.02113,-0.08104,-0.06274,-0.02696,-0.13921,-0.06799,-0.04809,-0.12718,-0.08308,-0.08415,0.02473,-0.02201,-0.05806,-0.05709,-0.1568,-0.11259,-0.12155,-0.10038,-0.0401,-0.09617,-0.06287,-0.08278
2009-02-27,-0.13083,-0.04812,-0.17431,-0.09179,-0.02929,-0.08791,-0.03184,-0.10252,-0.18476,-0.09545,-0.12585,-0.18977,-0.04808,-0.10395,-0.09155,-0.12529,0.07273,-0.13749,-0.12419,-0.18051,-0.13279,-0.12471,-0.09959,-0.07818,0.00024,-0.08001,-0.11153,-0.10977,-0.03487,-0.11336,0.03964,-0.04783,-0.10971,-0.08893,-0.10582
2009-03-31,0.01788,0.16999,0.24649,0.06801,0.1033,0.0905,0.1413,0.00345,0.12476,0.08296,0.10601,0.16752,0.03604,0.12142,0.2099,0.09213,0.00938,0.06975,0.01225,0.26309,0.1358,0.03437,0.14865,0.09272,0.06508,0.06196,0.08406,0.07414,0.09421,0.07613,0.15799,0.02922,0.08159,0.03237,0.08353
2009-04-30,0.07625,0.11234,0.09489,0.11056,0.18894,0.1362,0.10868,0.18285,0.23764,0.12501,0.15389,0.24657,0.16353,0.19544,0.30544,0.13779,0.04045,0.18481,0.09629,0.2138,0.14322,0.11164,0.1019,0.12147,0.06715,0.07782,0.16154,0.16282,0.22159,0.06342,0.17403,0.16961,0.28264,0.12171,0.09429
2009-05-29,0.01791,0.09499,0.21897,0.13808,0.21926,0.21009,0.16113,0.12993,0.08432,0.1032,0.07836,0.18884,0.17038,0.36633,0.1095,-0.02073,0.09356,0.11589,0.10246,0.04042,0.16746,0.11868,0.07191,0.18493,0.16147,0.1406,0.23835,0.11071,0.07867,0.09362,0.15251,0.16709,0.13382,0.13241,0.05232
2009-06-30,0.25052,0.04597,-0.02379,-0.02074,-0.03968,-0.05634,0.03582,0.00176,-0.04685,-0.04562,-0.03436,-0.07635,-0.01741,-0.02453,0.05582,-0.04411,0.01199,-0.04824,0.01722,-0.00998,0.00879,-0.01279,0.04227,-0.08345,-0.00462,-0.00816,-0.00485,0.0401,-0.00159,-0.00954,-0.07675,0.10582,0.05314,-0.01687,0.00051
2009-07-31,0.07651,0.10239,0.07582,0.0865,0.08409,0.1178,0.10822,0.07164,-0.00162,0.10405,0.11773,0.09669,0.13756,0.08628,0.23041,0.05217,0.11879,0.08341,0.04245,0.18548,0.10149,0.14336,0.09121,0.10717,0.16279,0.03344,0.15529,0.13315,0.17928,0.11115,0.10202,0.03931,0.20769,0.09132,0.07391
2009-08-31,0.12795,0.07157,0.12458,0.10268,0.01467,-0.01596,-0.07043,0.0793,0.08426,0.07764,0.0417,0.08445,-0.07253,-0.01198,-0.00731,0.05343,-0.02019,0.09335,0.03912,0.01176,0.04998,0.05582,0.06927,0.02678,-0.01686,0.07298,-0.03423,0.05824,0.05399,0.06511,-0.03559,0.01934,0.06124,0.04887,0.03238
2009-09-30,0.03703,0.11283,0.06091,0.07287,0.1514,0.07021,0.04177,0.02057,0.0418,0.06119,0.05837,0.1156,0.07766,0.10906,0.1175,0.06887,0.00156,0.06745,-0.02335,0.12058,0.01642,0.08275,0.06109,0.11296,-0.00231,0.08361,0.05792,0.05106,0.00879,0.03622,0.12685,0.1187,0.03117,0.0262,0.03722
2009-10-30,0.07615,0.00049,-0.05756,-0.01914,0.02414,-0.05316,0.06413,-0.02836,-0.07967,-0.03996,-0.0398,0.0182,0.02549,-0.04135,-0.03832,-0.10894,0.01675,-0.04959,-0.02505,-0.06277,0.0035,-0.02005,0.01077,0.03508,0.01593,0.00026,-0.00879,-0.01193,0.04607,0.00473,-0.0412,-0.06436,-0.0247,0.01197,-0.02055
2009-11-30,-0.01833,0.02524,0.01248,0.03748,0.08153,0.0722,0.02453,0.03231,0.04178,0.0358,0.05139,-0.16199,-0.01583,0.08384,0.03171,0.03846,0.05727,0.01015,-0.01013,0.00785,0.09961,0.01809,-0.05731,0.0562,0.04742,0.01418,0.04688,0.03771,-0.00024,0.0167,0.03869,0.00616,-0.066,0.02348,0.05694
2009-12-31,0.04097,0.0162,-0.05598,-0.0025,0.01229,0.02891,0.00461,-0.03112,0.00654,0.02237,0.0121,-0.09518,0.0203,0.03448,0.05533,0.05138,0.05666,0.01075,0.00696,0.08326,0.01948,0.03733,0.0396,0.04948,0.02716,-0.0102,0.05069,-0.0251,-0.00934,0.01637,0.08533,0.07332,0.1965,0.02556,0.01901
2010-01-29,-0.03187,-0.06998,-0.0476,-0.02665,-0.10985,-0.07556,-0.08636,0.03127,0.0227,-0.07391,-0.08866,-0.10421,-0.06585,-0.05309,0.02021,-0.04424,0.00293,-0.08462,0.01895,-0.04857,-0.06234,-0.03544,-0.05991,-0.07369,-0.05907,-0.1023,-0.06044,-0.11815,-0.02488,-0.03341,-0.06482,-0.05313,0.02256,-0.04869,-0.03604
2010-02-26,-0.04729,0.02765,-0.03631,-0.01332,0.04419,0.05655,0.02191,-0.01283,-0.02417,-0.02323,-0.02225,-0.0977,0.03841,0.01318,-0.03658,-0.03926,0.01992,-0.05588,0.01085,-0.01134,0.04234,-0.04711,-0.01638,-0.05081,0.05359,-0.06,0.00718,-0.07533,0.02871,0.01883,-0.03669,0.04244,-0.12389,-0.01987,0.02849
2010-03-31,0.1418,0.07712,0.07621,0.02981,0.07037,0.0805,0.05412,0.07222,0.10915,0.06216,0.09046,0.07436,0.05252,0.09209,0.11892,0.0699,0.07318,0.07282,0.04189,0.09273,0.1021,0.07128,0.02705,0.06242,0.04434,0.06348,0.04208,0.03495,0.06904,0.04852,0.06752,0.14093,0.15869,0.05539,0.05829
2010-04-30,-0.01008,-0.00574,-0.00026,-0.04492,-0.0134,0.01252,-0.00586,0.05598,-0.09383,-0.05159,-0.02638,-0.11465,-0.02859,0.01816,0.06028,0.08008,-0.07581,-0.06973,-0.00197,0.05619,-0.00116,-0.01511,0.031,0.01021,0.04749,-0.0942,0.05054,-0.04967,0.03423,-0.05819,0.02545,-0.03942,0.06466,-0.01354,0.01498
2010-05-31,-0.10946,-0.17056,-0.17289,-0.08503,-0.10894,-0.07009,-0.06489,-0.11382,-0.14361,-0.14628,-0.11999,-0.25818,-0.07109,-0.08163,-0.07665,-0.19839,-0.11217,-0.16462,-0.08091,-0.13356,-0.06614,-0.12288,-0.13697,-0.18375,-0.0488,-0.11572,-0.09456,-0.17789,-0.14115,-0.11055,-0.09822,-0.0286,-0.12458,-0.11331,-0.08268
2010-06-30,0.03583,-0.02461,-0.07981,-0.01654,-0.04483,-0.0539,0.00903,0.00909,-0.06913,-0.01863,-0.00294,-0.10672,0.02871,0.03885,0.0552,-0.07474,-0.01626,-0.01403,-0.02045,0.00922,-0.02961,-0.00685,-0.00873,-0.03259,0.02481,-0.00594,0.03616,-0.00491,0.02869,0.04264,-0.02002,0.03661,0.00699,-0.02474,-0.05471
2010-07-30,0.15903,0.12188,0.17649,0.1041,0.13688,0.06944,0.04337,0.10294,0.12212,0.12302,0.0949,0.29686,0.05808,0.00597,0.05306,0.06909,-0.01024,0.15828,0.03524,0.07503,0.05629,0.10764,0.07259,0.17814,0.02665,0.10919,0.07857,0.21421,0.11687,0.0481,0.06848,0.06117,0.15982,0.11986,0.06864
2010-08-31,0.04381,-0.03866,-0.04519,-0.03822,-0.03584,-0.0207,-0.02761,-0.04771,-0.04025,-0.06213,-0.05928,-0.09335,0.0074,-0.0155,-0.02724,-0.15421,0.02342,-0.07447,-0.02314,-0.02708,-0.05048,-0.07681,-0.0332,-0.05084,0.0463,-0.01834,-0.01427,-0.05795,-0.05796,0.02493,-0.02236,0.08746,-0.01427,-0.02478,-0.04666
2010-09-30,0.16411,0.13074,0.13809,0.12493,0.10427,0.07577,0.08515,0.12033,0.17505,0.14484,0.13252,0.0033,0.13585,0.1616,0.13965,0.06065,0.09326,0.11235,0.03781,0.11856,0.10827,0.13137,0.07441,0.15475,0.19262,0.10641,0.07924,0.10564,0.18526,0.05457,0.10743,0.1345,0.15345,0.08783,0.08921
2010-10-29,0.16036,0.0281,0.06915,0.04184,0.01244,0.02942,0.03887,0.03405,0.04018,0.05086,0.07808,0.07935,0.02074,0.0148,0.02683,0.01991,-0.00404,0.06358,0.02043,0.01526,0.08116,0.01678,0.06664,0.03787,0.01645,0.09206,0.03231,0.04239,0.00481,0.0228,0.02737,0.01787,0.0556,0.03787,0.0382
2010-11-30,0.03225,-0.04113,-0.10201,-0.12347,-0.04931,0.00893,-0.02389,-0.06354,-0.09205,-0.11297,-0.0508,-0.1549,0.01611,-0.06556,-0.06935,-0.08176,-0.02056,-0.15961,0.02085,0.00037,0.01721,-0.09803,-0.01896,-0.08466,-0.13173,-0.14285,-0.01727,-0.21086,-0.02768,-0.03608,0.01575,0.00332,-0.09991,-0.05227,-0.00121
2010-12-31,0.04829,0.10488,0.16363,0.05445,0.06619,0.07446,-0.00725,0.1052,0.12024,0.08683,0.06999,-0.02159,0.0056,0.0755,0.03508,0.13591,0.06749,0.08792,0.07531,0.11077,0.05705,0.10875,0.05656,0.17492,0.09006,0.05954,0.04696,0.09322,0.0996,0.09048,0.12466,0.03548,-0.03035,0.07211,0.06518
2011-01-31,-0.0117,-0.02281,0.03132,0.01833,-0.04352,0.00271,-0.00522,0.02006,0.04488,0.06943,0.04025,0.17747,0.01696,-0.13081,-0.0995,0.02381,-0.0291,0.11128,0.0012,0.0219,-0.02844,0.04366,0.0102,-0.01844,-0.10464,0.05714,-0.00245,0.12887,0.03543,-0.00322,0.03199,-0.08855,-0.0987,0.01894,0.02296
2011-02-28,-0.08073,0.0389,0.01564,0.02683,0.02941,0.07181,-0.01806,0.04984,-0.06342,0.03458,0.03478,-0.0129,-0.03346,-0.01819,0.0601,0.06658,-0.02606,0.02802,0.04525,-0.06595,0.00784,0.03698,-0.01384,0.07649,-0.01426,0.02566,-0.0507,0.00817,-0.00297,0.03172,-0.08777,0.05619,-0.02377,0.03905,0.03131
2011-03-31,-0.03144,0.01655,0.01212,0.00857,0.03554,-0.00221,0.05316,0.01593,0.03412,-0.00093,-0.00419,-0.00923,0.00921,0.11083,0.09629,-0.01466,0.02724,-0.00416,-0.10068,0.1156,0.02633,0.01924,0.02945,0.00857,0.08269,0.00257,0.04829,-0.00835,0.01539,-0.02079,0.01709,0.07493,0.07418,-0.02914,-0.00032
2011-04-29,-0.0326,0.05768,0.02548,0.10857,-0.01124,0.01015,0.01253,0.02852,0.053,0.07531,0.10576,-0.04484,0.02272,-0.01089,0.0495,0.1074,-0.03126,0.07962,0.00357,0.06533,0.0131,0.0201,0.0827,0.05814,0.05797,0.03842,0.04878,0.07738,0.07674,0.08254,0.06638,0.05555,0.09261,0.06815,0.02948
2011-05-31,-0.01295,-0.05482,-0.05207,-0.0511,-0.03713,-0.03168,-0.00264,-0.04739,-0.10618,-0.05142,-0.07729,-0.12458,-0.00196,-0.04394,0.00359,-0.0629,0.01806,-0.08586,-0.01655,-0.03506,-0.03423,-0.05163,0.04834,-0.06002,-0.04321,-0.03909,-0.02641,-0.06999,-0.03613,0.01632,-0.00445,-0.042,-0.13338,-0.02567,-0.01301
2011-06-30,0.04831,-0.0134,0.02365,-0.04369,-0.00517,-0.03079,-0.04515,-0.0482,-0.04662,0.00206,0.01935,-0.01821,-0.04015,0.01352,0.01125,0.03522,-0.04769,-0.03516,0.01417,-0.0193,0.00906,-0.02874,-0.02334,-0.03819,0.01425,-0.02304,-0.01582,-0.00377,-0.05282,-0.04381,-0.04855,-0.04159,-0.00716,-0.0321,-0.01856
2011-07-29,-0.03561,-0.02198,-0.06795,-0.04206,-0.0438,-0.02283,-0.00848,-0.03501,-0.10076,-0.08151,-0.03907,-0.07639,0.02022,-0.02506,0.06775,-0.07278,-0.02179,-0.09261,0.03504,0.017,-0.00981,-0.04526,0.05769,-0.00679,0.06714,-0.05169,0.04628,-0.08049,-0.04796,-0.00274,-0.01303,0.11569,-0.04292,-7e-05,-0.02058
2011-08-31,-0.11863,-0.05345,-0.14202,-0.06219,-0.07268,-0.03681,-0.09355,-0.1356,-0.03881,-0.1076,-0.18579,-0.27878,-0.06425,-0.12478,-0.07899,-0.07156,-0.12726,-0.14701,-0.08154,-0.13434,-0.04417,-0.09943,-0.05025,-0.0715,-0.04617,-0.06329,-0.10596,-0.08982,-0.11149,-0.06651,-0.09803,-0.08002,-0.14786,-0.07922,-0.05773
2011-09-30,-0.19683,-0.1512,-0.22292,-0.10115,-0.18465,-0.14326,-0.17296,-0.09197,-0.14508,-0.14785,-0.1182,-0.20252,-0.16789,-0.0659,-0.09969,-0.08485,-0.13446,-0.1162,-0.02499,-0.12928,-0.15467,-0.09636,-0.09228,-0.15172,-0.09247,-0.12191,-0.13915,-0.08363,-0.1328,-0.11423,-0.10563,-0.17695,0.03515,-0.08971,-0.07339
2011-10-31,0.018,0.16999,0.06575,0.05376,0.18783,0.10262,0.15129,0.07467,0.14241,0.12864,0.16104,-0.0416,0.12411,0.08467,0.08285,0.12723,0.13064,0.13468,-0.00255,0.15077,0.13769,0.12996,0.01437,0.17534,0.09997,0.03757,0.10451,0.08315,0.15867,0.0842,0.0684,0.12438,-0.02417,0.11938,0.10833
2011-11-30,-0.02471,-0.07458,-0.10619,-0.02541,-0.07201,-0.02844,-0.08413,0.02983,-0.06448,-0.06186,-0.04199,-0.21051,-0.07578,-0.1599,-0.05718,0.01425,-0.07495,-0.07506,-0.04482,-0.06352,-0.02161,-0.05925,-0.06949,-0.04745,-0.06199,-0.08728,-0.08182,-0.09376,-0.0515,-0.05599,-0.09458,-0.0317,-0.05181,-0.03381,-0.00555
2011-12-30,-0.0392,-0.01665,-0.00385,-0.00602,-0.02351,-0.02483,0.02468,-0.02204,-0.08277,-0.03431,-0.0655,-0.04191,0.01739,-0.06002,0.03253,0.06969,-0.0043,-0.04541,0.00716,-0.01718,-0.02059,0.00033,0.03297,-0.02386,0.03557,-0.05116,-0.02983,-0.02017,-0.01054,0.01715,0.02975,0.02384,-0.08911,0.00032,0.00766
2012-01-31,0.13222,0.08822,0.10296,0.03834,0.14992,0.05754,0.10826,0.04407,0.07244,0.05507,0.10219,0.24681,0.09459,0.20846,0.03877,-0.00817,0.091,0.06363,0.04517,0.10134,0.0739,0.03166,0.06879,0.03463,0.10328,-0.03519,0.14384,0.00153,0.05799,0.02542,0.08995,0.08247,0.18589,0.03442,0.04589
2012-02-29,-0.1745,0.01956,0.08594,0.09187,0.05354,0.03448,0.06512,0.14365,0.08165,0.07073,0.084,-0.08004,0.08531,0.04784,-0.01338,0.05998,-0.02621,0.05021,0.05005,0.04481,0.02934,0.04222,0.03475,0.15481,0.05043,0.0592,0.04712,0.01738,0.10728,0.04678,0.07433,0.11894,0.07066,0.04611,0.04148
2012-03-30,0.00266,-0.03124,-0.02764,0.04867,-0.06688,-0.03261,-0.06888,-0.0221,-0.00204,-0.00805,0.00873,-0.01018,-0.04876,-0.05393,0.01537,0.02887,0.01884,-0.02512,0.00372,-0.00616,0.04379,0.00935,0.02762,-0.0395,0.03683,-0.00543,-0.00595,-0.06064,-0.03053,0.01599,-0.02233,-0.0059,0.00088,-0.01624,0.03041
2012-04-30,-0.29729,0.01937,-0.04185,-0.03692,-0.06956,0.0033,0.03547,0.02919,-0.10105,-0.0628,-0.04168,-0.0644,0.00565,-0.04737,-0.00864,-0.0203,0.01137,-0.08536,-0.03199,0.00091,-0.00918,-0.05409,0.00603,-0.03111,0.02658,-0.04586,0.00076,-0.13344,-0.02698,-0.02616,-0.04177,0.02569,-0.03749,0.01009,-0.00722
2012-05-31,-0.16948,-0.13633,-0.19692,-0.08711,-0.14811,-0.109,-0.11363,-0.11912,-0.17854,-0.12532,-0.14875,-0.30259,-0.10623,-0.11883,-0.11963,-0.09373,-0.1277,-0.17612,-0.08958,-0.11381,-0.12147,-0.11192,-0.09244,-0.16937,-0.04479,-0.21495,-0.10966,-0.18698,-0.15211,-0.10739,-0.05025,-0.11747,-0.12952,-0.11956,-0.06394
2012-06-29,-0.0366,0.06809,0.08247,0.11747,0.00976,0.02586,0.00521,0.06643,0.03163,0.08549,0.04671,0.0601,0.04164,0.06941,0.04401,0.07348,-0.03265,0.1358,0.05032,0.0292,0.12755,0.08261,0.00801,0.08194,0.05354,0.0495,0.06198,0.20632,0.09101,0.06299,-0.00569,0.03178,0.17772,0.06743,0.03786
2012-07-31,-0.01261,0.07431,-0.01034,0.00791,0.0142,0.0201,0.01302,0.05392,0.00739,-0.0004,0.02514,-0.01986,0.03505,-0.00672,0.05637,-0.06153,0.04174,-0.05445,-0.02392,0.03594,0.02078,0.0345,0.07185,0.03715,0.02056,-0.02906,0.07638,-0.08312,0.06383,0.02194,-0.01293,0.02567,0.0391,0.01091,0.0123
